time_s,hrr_kW
0.0,250.7757913249963
0.0,365.196814169018
0.0,502.8147502576703
0.2534373088419368,738.9958179327895
0.6158252698567939,980.8955536329661
0.8540626244192757,1651.9724480477855
1.5251873370355837,1783.0622684045818
2.3573419033678267,1777.5412387317253
3.14645951745554,1723.3006652333197
3.9042224163779347,1814.193781169898
4.851412139889466,1845.1493372363998
5.5957777631142696,1758.9424721369046
6.068815062860344,1707.358680385731
7.315564856355229,2019.7974922703709
7.765717671340294,2211.1597794252552
8.648454517537417,2185.421104863294
9.43434546090894,2231.294996969641
10.055387797869889,2627.65440106596
10.217612141753627,2378.8155117215947
10.402508398565146,2771.5940213393733
10.641172720569008,3281.0157276242267
10.85701916906442,3661.375579261175
11.109738241402079,3884.3727792797595
11.366507454791938,4170.063555515087
11.812451808997967,4847.168605595182
12.411019832765781,5193.50846440898
13.194121817151158,5225.361024689048
13.858359294220898,5211.71858512432
13.96062716444441,5426.610450610367
14.079862525521683,5706.1798356089175
14.294683347263032,6123.071595547663
14.401929448298482,6389.028127242519
14.945839652295916,6620.0352077409425
15.24949860718695,7177.611257169814
15.27158747257699,6847.871289856942
15.38282165906952,6554.4754710361785
15.533347327897815,7530.857143970012
15.882912420101245,7823.644166196954
16.390681859395155,8084.269593208359
17.043815495519613,8296.648552866425
17.626931097786958,8144.616103313185
17.84726201413296,7890.532039656425
18.022462733868103,7615.09629977575
18.470071300637056,7382.659138774935
18.875366512883353,6707.963803283594
18.98131242304878,7136.467070407196
19.313315625915354,6522.703628344701
19.565134736205234,6828.257842781565
19.769064545863944,6622.020512123735
20.42432026222053,6427.356151732388
20.806513103411376,6145.346162121676
21.116384783526847,5804.987657301569
21.53427867067481,5689.566958557212
22.158498084822742,5446.76510413496
22.778834190799824,5271.562438220496
23.326447999716645,4979.2601420126775
23.80115272111353,4749.64084555619
24.106041526878236,4466.2137108591705
24.713741367401276,4359.026720298125
25.15206373534106,4120.348180682013
25.763253458932596,3888.521296411266
26.539370001744636,3605.8082350641866
27.239168059139594,3415.6939378070156
27.60935948178919,3229.0294300339856
28.17970470562904,3145.30511031681
28.30353193127528,2861.2224204173394
29.046172931991784,2706.677437176031
29.651113091595768,2478.006902675496
30.453533488767913,2200.65243036654
31.279870676440158,1999.3608630847598
32.08177547212756,1894.4416928872247
32.8831050132987,1809.4910643570686
33.68418308898289,1774.5282129856905
34.49728501311985,1710.9329207197457
35.285941086663584,1646.5683066095316
36.086903907332925,1568.2483054786999
36.88766431733566,1516.735584630804
37.688391048925,1456.8622285561923
38.4889766373453,1393.9947651338744
39.30704628419184,1315.5341583250154
40.033946007362815,1267.5525033969939
40.82324084578556,1214.2944812124606
41.69216307752478,1197.8181221494722
42.532461666204284,1148.2337777167663
43.29986977728228,1211.604414007266
44.0942165360006,1224.9397498649078
44.934317281664704,1179.6219016916639
45.64125906372442,1012.0925237393168
46.356252127775974,975.3687088864673
46.83769788116561,764.311072940116
47.550462779245706,668.6892202499234
48.39020481273522,599.6374254425002
49.19092822751111,537.8632688852141
49.9917843375038,505.5859440540547
50.79250089186215,505.339679103327
51.59310830321398,532.4075049773896
52.39358156221898,646.7044861606736
53.19428121500317,642.4018680866209
53.99508336582741,610.9447032450645
54.72459709221762,366.82090531158826
54.79569324352772,596.3571719958038
55.59616075338943,493.62696698469085
56.39658539981586,497.9168360090007
57.19701004624228,506.0321577407191
57.99737190567372,482.39414738216567
58.79792204671341,497.8745333972639
59.59850187465089,533.9132572148688
60.39911889625708,500.5073798552886
61.19981296999096,366.0634043534908
62.000365186165226,433.11359817055654
62.801035106693504,361.0001862721193
63.60163596946498,340.9178656496494
64.40218444359331,355.5526344871502
65.20268529168244,485.2321817175676
66.00318852107354,464.40094325425923
66.7308866181148,440.2966589700766
68.6230088290102,418.44903221544655
69.42332631684845,445.04241759087887
70.22382240233367,428.23907314114876
71.02430562878833,472.0270371273127
71.82473837164142,536.1886220169066
72.62545472755792,558.4207284795048
73.42591556977413,494.1532451791006
74.22671550938942,358.5166862259427
75.02722850211856,271.5519446852369
75.82773139132368,231.30828137837182
76.62826829912821,92.96038470296136
77.42265777386788,174.199499529254
78.22904424788071,209.94329544943892
79.06185912543336,236.28822156746133
79.8294352591714,225.46403769673938
80.62644294058725,298.1594132337218
81.43027729283315,318.1096116431907
82.24829784814082,385.00530404147764
83.02462344658586,563.729922389799
83.83180463854947,654.234796651946
84.63213117533519,612.5094886390103
85.43266849703267,468.28618456434447
86.23336350060825,358.63776437659317
87.03395156388166,173.85457450198095
87.80162385062403,123.37879503397906
88.41607217163029,190.13516192223076
